ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim2,programacion_trim2,programacion_acumulada_trim2,ejecutado_vigente_trim2,ejecutado_acumulado_trim2,porc_desvio_acum_trim2,ultima_actualizacion_fecha,filas_csv,causas,requiere_revision_clave
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,2978,Organización de la Participación Argentina en Ferias Internacionales (Con Stand),298,Feria,Suma: el total es la suma de las cantidades,101.0,108.0,108.0,27.0,52.0,40.0,79.0,51.92,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[141],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Mayor demanda de ferias internacionales por parte de las empresas.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,2978,Organización de la Participación Argentina en Ferias Internacionales (Con Stand),583,Participante,Suma: el total es la suma de las cantidades,1515.0,1515.0,1515.0,425.0,945.0,430.0,965.0,2.12,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[142],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Mayor cantidad de ferias realizadas.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4623,Asistencia Técnica a Empresas en la Internacionalización,479,Empresa Asistida,Suma: el total es la suma de las cantidades,300.0,231.0,231.0,58.0,73.0,138.0,266.0,264.38,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[143],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""103 (GEA: cantidad de empresas en el presente período) 35 (empresas activas en Argentina Exporta)""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4624,Capacitaciones para la Formación en Exportaciones e Inversiones,270,Evento,Suma: el total es la suma de las cantidades,100.0,95.0,95.0,31.0,41.0,29.0,39.0,-4.88,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[144],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Menor cantidad de eventos por agrupamiento de temáticas y mayor presencia federal.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4624,Capacitaciones para la Formación en Exportaciones e Inversiones,583,Participante,Suma: el total es la suma de las cantidades,5200.0,5200.0,5200.0,1697.0,2244.0,25752.0,26773.0,1093.09,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[145],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Mayor cantidad de participantes por mayor demanda de temas técnicos de exportaciones.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4627,Organización de Rondas de Negocios Internacionales,583,Participante,Suma: el total es la suma de las cantidades,1300.0,1300.0,1300.0,201.0,259.0,208.0,286.0,10.42,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[146],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Desvío vinculado con la mayor cantidad de rondas realizadas.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4627,Organización de Rondas de Negocios Internacionales,2217,Ronda,Suma: el total es la suma de las cantidades,27.0,27.0,27.0,4.0,6.0,5.0,7.0,16.67,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[147],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Mayor demanda de rondas internacionales por parte de las empresas y de los co-organizadores.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4782,Difusión de la Marca País Argentina,2279,Acción de Difusión Realizada,Suma: el total es la suma de las cantidades,32.0,40.0,40.0,10.0,20.0,21.0,40.0,100.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[148],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Por razones estratégicas se realizaron una mayor cantidad de actividades a las previstas oportunamente.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,1,Secretaría General de la Presidencia de la Nación,301,Secretaría General de la Presidencia de la Nación,16,Conduccion del Poder Ejecutivo Nacional,0,Conduccion del Poder Ejecutivo Nacional,Meta,4783,Otorgamiento de Licencias Marca País Argentina,81,Licencia Otorgada,Suma: el total es la suma de las cantidades,165.0,60.0,60.0,15.0,30.0,17.0,40.0,33.33,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[149],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""La optimización de los procesos administrativos permitió incrementar la cantidad de licencias otorgadas, superando finalmente la meta prevista.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,2,Secretaría Legal y Técnica,338,Secretaría Legal y Técnica,20,Asistencia Legal y Tecnica,0,Asistencia Legal y Tecnica,Meta,4435,Publicación del Boletín Oficial de la República Argentina,148,Publicación,Suma: el total es la suma de las cantidades,247.0,243.0,243.0,60.0,119.0,62.0,126.0,5.88,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[150],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""desvío por causas externas""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,20,Presidencia de la Nación,2,Secretaría Legal y Técnica,338,Secretaría Legal y Técnica,20,Asistencia Legal y Tecnica,0,Asistencia Legal y Tecnica,Meta,4437,Administración de Dominios de Internet Vigentes,2143,Dominio,Promedio: el total es la suma de las cantidades dividido el número de cantidades,682500.0,691820.0,691820.0,686567.0,681469.0,704887.0,693893.0,1.82,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[151],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""desvío por factores externos""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Indicador,511,Tasa de Incumplimiento de Acceso a la Información Pública,1187,Porcentaje,Suma: el total es la suma de las cantidades,6.5,6.5,6.5,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[152],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Indicador,641,Índice de cumplimiento de transparencia en organismos públicos (Ley N° 27.275),1910,Índice,Suma: el total es la suma de las cantidades,50.0,50.0,50.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[153],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3813,Gestión Registro Nacional 'No Llame',1871,Línea Registrada,Suma: el total es la suma de las cantidades,110000.0,120000.0,120000.0,30000.0,60000.0,40164.0,71388.0,18.98,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[154],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se observa un sobrecumplimiento en lo  estimado para el periodo en cuestión, debido a un incremento de denuncias por parte de la ciudadanía en temas relacionados a la ley N°25.326 y 26.951.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3814,Gestión de Registro de Base de Datos,1872,Base de Datos,Suma: el total es la suma de las cantidades,1500.0,1400.0,1400.0,350.0,700.0,364.0,672.0,-4.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[155],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Para la meta 'Gestión de Registro Nacional de Base de Datos' (3814) también se observó un sobrecumplimiento de lo estimado que responde a un incremento en las solicitudes  ingresadas.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3815,Atención de Denuncias por Incumplimiento de la Ley N° 25.326 de Protección de Datos,1873,Denuncia,Suma: el total es la suma de las cantidades,320.0,700.0,700.0,175.0,350.0,353.0,732.0,109.14,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[156],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se observa un sobrecumplimiento en lo  estimado para el periodo en cuestión, debido a un incremento de denuncias por parte de la ciudadanía en temas relacionados a la ley N°25.326 y 26.951""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3816,Atención de Denuncias por Incumplimiento de Registro Nacional 'No Llame',1873,Denuncia,Suma: el total es la suma de las cantidades,13000.0,13000.0,13000.0,3250.0,6500.0,4560.0,7895.0,21.46,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[157],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se observa un sobrecumplimiento en lo  estimado para el periodo en cuestión, debido a un incremento de denuncias por parte de la ciudadanía en temas  relacionados a la ley N°25.326 y 26.951.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3817,Gestión de Registro de Documentos de Identidad Cuestionados,1874,Documento Registrado,Suma: el total es la suma de las cantidades,10000.0,0.0,0.0,0.0,0.0,,0.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[158],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,3819,Atención de Reclamos por Incumplimiento de Acceso a la Información Publica,1876,Reclamo,Suma: el total es la suma de las cantidades,660.0,660.0,660.0,170.0,310.0,216.0,361.0,16.45,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[159],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se informa un desvío positivo para este primer trimestre respecto de lo estimado. Cabe señalar que ciertas metas  no pueden calcularse con exactitud, ya que dependen de factores externos, en este caso, los reclamos están  directamente vinculados a la demanda espontánea de la ciudadanía.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,4518,Capacitación en Protección de Datos Personales,1834,Capacitación Realizada,Suma: el total es la suma de las cantidades,10.0,10.0,10.0,3.0,4.0,0.0,1.0,-75.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[160],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""No se alcanzó lo proyectado debido a una fuerte disminución de personal y el cúmulo de trabajo que pesa actualmente sobre el  área sustantiva.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,4519,Capacitación en Acceso a la Información Pública,1834,Capacitación Realizada,Suma: el total es la suma de las cantidades,15.0,10.0,10.0,3.0,5.0,3.0,6.0,20.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[161],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se tiene en cuenta el desvió positivo del  trimestre anterior el número total para los dos primeros trimestres del año 2026 es mayor que la prevista con  anterioridad. Cabe señalar que ciertas metas no pueden calcularse con exactitud, ya que dependen de factores externos, como en este caso la demanda de los sujetos obligados de la Ley N° 27.275 y otros actores que participan del sistema de transparencia y acceso a la información.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,4520,Promoción de Derechos de Acceso a la Información Pública y a la Protección de Datos Personales,2164,Material Elaborado,Suma: el total es la suma de las cantidades,11.0,11.0,11.0,4.0,5.0,2.0,2.0,-60.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[162],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se informa que hay una desvio negativo, ya que si bien estamos trabajando en diferentes materiales con un grado de avance elevado se espera cumplir con la meta perteneciente a este trimestre, en el próximo. Además debe tenerse en cuenta que esta dirección lleva una serie de trámites con plazos expeditos, tanto de reclamos y solicitudes que ingresan a la AAIP por la demanda de la ciudadanía.    DNPDP - No se alcanzó  lo proyectado debido a una fuerte disminución de personal y el cúmulo de trabajo que pesa actualmente sobre el  área sustantiva.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,4521,Verificación de Cumplimiento de las Obligaciones de Transparencia Activa,1725,Verificación Realizada,Suma: el total es la suma de las cantidades,390.0,390.0,390.0,97.0,197.0,98.0,198.0,0.51,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[163],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""se realizó en base a la estimación de sujetos obligados a monitorear, la cual está sujeta a las variaciones de estructura organizativa del Poder Ejecutivo Nacional. El desvío positivo en este trimestre surgió a causa de un mayor número de organismos a verificar en relación a lo programado.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,0,Jefatura de Gabinete de Ministros,209,Agencia de Acceso a la Información Pública,16,Acceso a la Informacion Publica y Proteccion de Datos Personales,0,Acceso a la Informacion Publica y Proteccion de Datos Personales,Meta,4809,Capacitación de transparencia,1834,Capacitación Realizada,Suma: el total es la suma de las cantidades,8.0,8.0,8.0,3.0,3.0,4.0,5.0,66.67,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[164],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Las actividades de capacitación en transparencia (meta 4809) se realizan a demanda de los sujetos obligados de la  Ley 27.275, lo que explica el desvío positivo respecto de la programación del período.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,0,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,Meta,3642,Sistema de Compras,1880,Operación Realizada,Suma: el total es la suma de las cantidades,18800.0,18800.0,18800.0,5594.0,9189.0,4634.0,8129.0,-11.54,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[165],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""El desvío acumulado obedece a una menor cantidad de operaciones efectuadas por los organismos contratantes respecto de las previstas para el período. La ejecución de los procedimientos depende de los requerimientos de contratación de las jurisdicciones y entidades, así como de la disponibilidad presupuestaria y de las autorizaciones correspondientes.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,26,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,0,Gestion y Organizacion del Sistema de Contrataciones de la Administracion Publica Nacional,Meta,3643,Sistema de Contrataciones,1880,Operación Realizada,Suma: el total es la suma de las cantidades,50.0,50.0,50.0,9.0,16.0,3.0,7.0,-56.25,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[166],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""El desvío acumulado responde a la disminución de la actividad vinculada a la obra pública y a la postergación de procedimientos relacionados con concesiones y procesos de privatización, lo que impactó en la cantidad de operaciones registradas durante el primer semestre.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,55,"Estrategia, Coordinacion y Priorizacion de las Politicas Publicas",0,"Estrategia, Coordinacion y Priorizacion de las Politicas Publicas",Meta,4109,Comunicación de Mensajes Institucionales,2038,Repetición,Suma: el total es la suma de las cantidades,,220007724.0,220007724.0,80669499.0,110003862.0,136702150.0,221450325.0,101.31,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[167],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""Se visualiza un desvío positivo acumulado de aproximadamente el 69% de lo programado para el trimestres, debido a que la demanda de las áreas responsables de la comunicación de gestión, así como los actos de Gobierno y diversas campañas interés público fue mayor en este rubro.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,305,Jefatura de Gabinete de Ministros,55,"Estrategia, Coordinacion y Priorizacion de las Politicas Publicas",0,"Estrategia, Coordinacion y Priorizacion de las Politicas Publicas",Meta,4818,Elaboración de Informes de Calificacion Técnica,27,Informe,Suma: el total es la suma de las cantidades,25.0,35.0,35.0,7.0,14.0,14.0,24.0,71.43,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[168],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""El desvío positivo obecede a variables no controlables que influyen en la demanda de Informes de Calificación Técnica, entre las que se destacan: proyectos que proponen iniciar las jurisdicciones, la envergadura de los proyectos, la adecuación de los proyectos a los requisitos de formulación y evaluación vigentes y, los niveles de inversión del Sector Público Nacional.""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,368,Secretaría de Comunicación y Prensa,16,Acciones de Comunicacion y Difusion de Actos de Gobierno,0,Acciones de Comunicacion y Difusion de Actos de Gobierno,Meta,4108,Producción de Contenidos Institucionales,2037,Pieza Producida,Suma: el total es la suma de las cantidades,13940.0,13940.0,13940.0,4600.0,6970.0,1658.0,4675.0,-32.93,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[169],"[{""causa_desvio"": ""Otras causas"", ""causa_desvio_detalle"": ""Otras causas"", ""causa_desvio_comentario"": ""En este caso, el desvío acumulado es negativo debido a que en el segundo trimestre se ejecutaron menos piezas de las previstas. Si bien en el primer trimestre la producción fue superior a la previsión, el segundo trimestre requirió menos piezas de las previstas y por eso se da la diferencia negativa""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,368,Secretaría de Comunicación y Prensa,16,Acciones de Comunicacion y Difusion de Actos de Gobierno,0,Acciones de Comunicacion y Difusion de Actos de Gobierno,Meta,4109,Comunicación de Mensajes Institucionales,2038,Repetición,Suma: el total es la suma de las cantidades,220007724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[170],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,25,Jefatura de Gabinete de Ministros,1,Jefatura de Gabinete de Ministros,368,Secretaría de Comunicación y Prensa,16,Acciones de Comunicacion y Difusion de Actos de Gobierno,0,Acciones de Comunicacion y Difusion de Actos de Gobierno,Meta,4165,Producción y Difusión de Actos de Gobierno,2055,Transmision Realizada,Suma: el total es la suma de las cantidades,380.0,380.0,380.0,105.0,187.0,25.0,75.0,-59.89,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[171],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""En ambos trimestres, la agenda de interés presidencial se vio modificada sin previo aviso por razones de coyuntura tanto nacional como internacional. A su vez, los cambios en el Gabinete tuvieron injerencia en la participación de los Funcionarios a cargo de los actos de gobierno""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,40,Ministerio de Justicia,1,Ministerio de Justicia,332,Ministerio de Justicia,27,Controles Anticorrupcion,0,Controles Anticorrupcion,Indicador,209,Tasa de Cumplimiento en la Presentación de DDJJ,1187,Porcentaje,Suma: el total es la suma de las cantidades,92.0,92.0,92.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[172],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,40,Ministerio de Justicia,1,Ministerio de Justicia,332,Ministerio de Justicia,27,Controles Anticorrupcion,0,Controles Anticorrupcion,Meta,2070,Resolución de Casos por Conflicto de Intereses,561,Caso Resuelto,Suma: el total es la suma de las cantidades,120.0,220.0,220.0,50.0,120.0,59.0,163.0,35.83,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[173],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Hubo un recambio de autoridades superiores de distintas jurisdicciones mayor al previsto, lo que motivó un incremento de los procedimientos preventivos""}]",False
2026,2,1,ADMINISTRACION GUBERNAMENTAL,3,Dirección Superior Ejecutiva,40,Ministerio de Justicia,1,Ministerio de Justicia,332,Ministerio de Justicia,27,Controles Anticorrupcion,0,Controles Anticorrupcion,Meta,2074,Control de DDJJ Funcionarios,168,Declaración Jurada,Suma: el total es la suma de las cantidades,1830.0,810.0,810.0,212.0,379.0,196.0,440.0,16.09,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[174],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El total acumulado se debe a que en el primer trimestre se contaba con dos analistas para realizar  las tareas del sector y, producto de las rectificatorias, se analizaron varias DDJJ por funcionario.""}]",False
