ejercicio_presupuestario,trimestre,finalidad_id,finalidad_desc,funcion_id,funcion_desc,jurisdiccion_id,jurisdiccion_desc,subjurisdiccion_id,subjurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,subprograma_id,subprograma_desc,tipo_medicion_fisica,medicion_fisica_id,medicion_fisica_desc,unidad_medida_id,unidad_medida_desc,totalizador_avance_fisico,programacion_inicial_DA,programacion_inicial_ajustada,programacion_anual_vig_trim1,programacion_trim1,programacion_acumulada_trim1,ejecutado_vigente_trim1,ejecutado_acumulado_trim1,porc_desvio_acum_trim1,ultima_actualizacion_fecha,filas_csv,causas,requiere_revision_clave
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",1,Control y Fiscalizacion de Medicamentos y Productos para Diagnostico,Meta,3539,Autorización Sanitaria de Comercio Exterior,1695,Autorización de Exportación Otorgada,Suma: el total es la suma de las cantidades,2000.0,2000.0,2000.0,400.0,400.0,558.0,558.0,39.5,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[680],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Se ha superado la proyección. Las diferencias observadas entre lo estimado y los valores reales se debe a que es una actividad a demanda .""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",1,Control y Fiscalizacion de Medicamentos y Productos para Diagnostico,Meta,3540,Autorización de Comercialización de Psicotrópicos y Estupefacientes,1696,Vale Entregado,Suma: el total es la suma de las cantidades,1500.0,1500.0,1500.0,300.0,300.0,277.0,277.0,-7.67,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[681],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""No se alcanzó la proyección. Las diferencias observadas entre lo estimado y los valores reales se deben a que es una actividad a demanda. Se ejectuó un 92,3% del valor previsto.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",1,Control y Fiscalizacion de Medicamentos y Productos para Diagnostico,Meta,4338,Certificación de Buenas Prácticas de Fabricación de Medicamentos,2109,Certificado Entregado Plantas Locales,Suma: el total es la suma de las cantidades,6100.0,5225.0,5225.0,1175.0,1175.0,1020.0,1020.0,-13.19,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[682],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""No se ha superado la proyección. Las diferencias observadas entre lo estimado y los valores reales se deben a que es una actividad a demanda. Se ejectuó un 86,8% del valor previsto.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",1,Control y Fiscalizacion de Medicamentos y Productos para Diagnostico,Meta,4338,Certificación de Buenas Prácticas de Fabricación de Medicamentos,2110,Certificado Entregado Plantas del Exterior,Suma: el total es la suma de las cantidades,280.0,190.0,190.0,45.0,45.0,15.0,15.0,-66.67,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[683],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""No se ha superado la proyección, dado que la meta está sujeta a demanda, por lo cual dicha variable puede impactar en el valor informado de lo ejecutado en cada trimestre a pesar de las proyecciones de ejercicio fiscal. Asimismo, debe considerarse el impacto de cambio de normativa y transición al nuevo proceso de evaluación y emisión de certificados. Se ejectuó un 33,3% del valor previsto.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,354,Capacitación,89,Persona Capacitada,Suma: el total es la suma de las cantidades,23100.0,30000.0,30000.0,7000.0,7000.0,15802.0,15802.0,125.74,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[684],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El sobrecumplimiento de la meta responde a una mayor demanda de capacitaciones en manipulación segura de alimentos, potenciada por su carácter virtual y gratuito, lo que facilitó el acceso federal a las actividades y permitió superar ampliamente el volumen de personas capacitadas previsto para el trimestre""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,2127,Control de Calidad de Productos,512,Producto Analizado,Suma: el total es la suma de las cantidades,7425.0,3000.0,3000.0,600.0,600.0,649.0,649.0,8.17,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[685],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""La meta física fue superada debido al aumento en la cantidad de análisis realizados a partir de la implementación de la fiscalización ex post (Decreto 35/25). Este esquema incorporó revisiones y controles posteriores que generaron un mayor volumen de intervenciones, incrementando así la cantidad de análisis ejecutados respecto de lo previsto.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,2128,Control de Calidad de Establecimientos,511,Establecimiento Inspeccionado,Suma: el total es la suma de las cantidades,550.0,550.0,550.0,100.0,100.0,174.0,174.0,74.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[686],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""La posibilidad de superar la meta se debe a la fiscalización ex post de establecimientos importadores.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,2129,Autorización de Productos,510,Producto Autorizado,Suma: el total es la suma de las cantidades,16550.0,16550.0,16550.0,3510.0,3510.0,7701.0,7701.0,119.4,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[687],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El motivo del desvío responde a un mayor  ingreso  de solicitudes de inscripción  de productos y a   mejoras en el proceso de Inscripción en el SIFeGA.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,2130,Habilitación de Establecimientos,509,Establecimiento Habilitado,Suma: el total es la suma de las cantidades,290.0,290.0,290.0,70.0,70.0,238.0,238.0,240.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[688],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío positivo se debe a un aumento de las solicitudes de inscripción y reinscripción de establecimientos importadores de alimentos, envases y materiales en contacto.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,3539,Autorización Sanitaria de Comercio Exterior,1694,Autorización de Importación Otorgada,Suma: el total es la suma de las cantidades,50500.0,70000.0,70000.0,17500.0,17500.0,21415.0,21415.0,22.37,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[689],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El devío positivo se debe a un mayor ingreso de productos importados provenientes de países de alta vigilancia (aquellos con estándares regulatorios estrictos).""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",2,Control y Fiscalizacion de Alimentos,Meta,3539,Autorización Sanitaria de Comercio Exterior,1695,Autorización de Exportación Otorgada,Suma: el total es la suma de las cantidades,200.0,9000.0,9000.0,2100.0,2100.0,3044.0,3044.0,44.95,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[690],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío positivo se debe a una mayor solicitud de certificados   de exportación de aquellos países que así lo requieren""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",3,Control y Fiscalizacion de Productos Medicos,Meta,2128,Control de Calidad de Establecimientos,511,Establecimiento Inspeccionado,Suma: el total es la suma de las cantidades,500.0,400.0,400.0,80.0,80.0,114.0,114.0,42.5,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[691],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Existió una mayor demanda de inspecciones derivadas de denuncias sobre presuntas no conformidades en empresas  y hubo inspecciones que demandaron más de un día para finalizarla. Se logró formar comisiones inspectoras en las  que participa personal administrativo altamente capacitado, optimizando los recursos.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",3,Control y Fiscalizacion de Productos Medicos,Meta,2129,Autorización de Productos,510,Producto Autorizado,Suma: el total es la suma de las cantidades,7700.0,8200.0,8200.0,1900.0,1900.0,1730.0,1730.0,-8.95,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[692],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""La baja ejecución en relación a lo proyectado se debe a una modificación en el circuito de evaluación de los productos clasificados clase 3 y 4. El nuevo circuito indica el paso por la Dirección de Asuntos Jurídicos para su dictamen correspondiente.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",3,Control y Fiscalizacion de Productos Medicos,Meta,2130,Habilitación de Establecimientos,509,Establecimiento Habilitado,Suma: el total es la suma de las cantidades,600.0,700.0,700.0,150.0,150.0,190.0,190.0,26.67,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[693],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""La cantidad ejecutada es muy similar a la del año 2025 en el primer trimestre (periodo equivalente), por lo que  asumimos que pudo ocurrir una valoración menor de la programación, y por tanto la ejecución superó la programación""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",3,Control y Fiscalizacion de Productos Medicos,Meta,3539,Autorización Sanitaria de Comercio Exterior,1694,Autorización de Importación Otorgada,Suma: el total es la suma de las cantidades,29000.0,30000.0,30000.0,7000.0,7000.0,7030.0,7030.0,0.43,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[694],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Estos trámites dependen de la demanda del regulado, por lo que se considera que en este trimestre hubo un aumento  en la demanda. La reasignación de recursos permitió cumplir con la demanda.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",3,Control y Fiscalizacion de Productos Medicos,Meta,3539,Autorización Sanitaria de Comercio Exterior,1695,Autorización de Exportación Otorgada,Suma: el total es la suma de las cantidades,550.0,550.0,550.0,100.0,100.0,132.0,132.0,32.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[695],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""Estos trámites dependen de la demanda del regulado, por lo que se considera que en este trimestre hubo un aumento  en la demanda. La reasignación de recursos permitió cumplir con la demanda.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",4,Fiscalizacion de Cosmeticos y Productos de Uso Domestico y Control de Mercado de Medicamentos y Productos Medicos,Meta,2128,Control de Calidad de Establecimientos,511,Establecimiento Inspeccionado,Suma: el total es la suma de las cantidades,860.0,670.0,670.0,144.0,144.0,131.0,131.0,-9.03,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[696],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""No se logra alcanzar el número proyectado en lo que respecta a Establecimientos de Droguerias y Distribuidoras, y Control de Mercado de Medicamentos y Productos médicos, dada la necesidad del área de cubrir la demanda de otras actividades requeridas, con escacez de personal profesional y periodo vacacional.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",4,Fiscalizacion de Cosmeticos y Productos de Uso Domestico y Control de Mercado de Medicamentos y Productos Medicos,Meta,2129,Autorización de Productos,510,Producto Autorizado,Suma: el total es la suma de las cantidades,8350.0,8350.0,8350.0,2053.0,2053.0,2715.0,2715.0,32.25,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[697],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío positivo se debe a una mayor demanda de solicitudes de autorización de productos.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",4,Fiscalizacion de Cosmeticos y Productos de Uso Domestico y Control de Mercado de Medicamentos y Productos Medicos,Meta,3539,Autorización Sanitaria de Comercio Exterior,1694,Autorización de Importación Otorgada,Suma: el total es la suma de las cantidades,9620.0,730.0,730.0,145.0,145.0,119.0,119.0,-17.93,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[698],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío negativo se debe a una menor demanda de solicitudes de autorización de importación.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,16,Tasa de Donantes de Órganos,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,18.0,18.0,18.0,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[699],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,633,Tasa de Donante de Tejidos,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,26.9,26.9,26.9,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[700],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,634,Tasa de Trasplante de Órganos,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,49.69,55.4,55.4,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[701],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,635,Tasa de Trasplante de Corneas,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,48.29,49.7,49.7,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[702],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,636,Tasa de Trasplante CPH,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,29.35,32.6,32.6,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[703],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Indicador,637,Tasa de Trasplante de Otros Tejidos,1357,Caso por Millón de Habitantes,Suma: el total es la suma de las cantidades,116.56,115.6,115.6,,,,,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[704],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,826,Capacitación Profesional Técnica,39,Curso,Suma: el total es la suma de las cantidades,30.0,20.0,20.0,3.0,3.0,3.0,3.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[705],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,826,Capacitación Profesional Técnica,89,Persona Capacitada,Suma: el total es la suma de las cantidades,450.0,100.0,100.0,20.0,20.0,20.0,20.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[706],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,1676,Administración del Registro de Donantes de Células Progenitoras Hematopoyéticas,810,Donante Registrado,Suma: el total es la suma de las cantidades,20000.0,20000.0,20000.0,3000.0,3000.0,2660.0,2660.0,-11.33,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[707],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""El desvío obedece a demoras por falta de automatización en la carga de los resultados.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,1704,Procuración de Órganos,820,Donante,Suma: el total es la suma de las cantidades,930.0,930.0,930.0,231.0,231.0,229.0,229.0,-0.87,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[708],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""De acuerdo con el análisis del cumplimiento de las metas físicas propuestas por esta Dirección en el  marco del Programa Federal de procuración, podemos observar que continua un meseta en los valores  correspondientes al primer trimestre con respecto al trimestre anterior, históricamente en los primeros meses del año  siempre hay una baja y este año se pudo mantener. Se continua con las distintas estrategias establecidas sobre los  programas desarrollados por esta Dirección, en conjunto con cada una de las distintas Jurisdicciones. Los mismos se  realizan dentro de la comunidad Hospitalaria, con la capacitación de becarios, las Unidades de Procuracion  Hospitalaria, más trasplantes con máquinas de perfusión renal de donantes en asistolia y parámetros de  funcionalidad marginales, captación temprana en la detección de pacientes neurocríticos, mantenimiento cadavérico,  logística, atención personalizada de familiares y allegados, insumos, acercándonos al objetivo, y en algunos casos,  superando los mismos.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,1704,Procuración de Órganos,821,Órgano Ablacionado,Suma: el total es la suma de las cantidades,2760.0,2760.0,2760.0,690.0,690.0,612.0,612.0,-11.3,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[709],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""De acuerdo con el análisis del cumplimiento de las metas físicas propuestas por esta Dirección en el  marco del Programa Federal de procuración, podemos observar que continua un meseta en los valores  correspondientes al primer trimestre con respecto al trimestre anterior, históricamente en los primeros meses del año  siempre hay una baja y este año se pudo mantener. Se continua con las distintas estrategias establecidas sobre los  programas desarrollados por esta Dirección, en conjunto con cada una de las distintas Jurisdicciones. Los mismos se  realizan dentro de la comunidad Hospitalaria, con la capacitación de becarios, las Unidades de Procuracion  Hospitalaria, más trasplantes con máquinas de perfusión renal de donantes en asistolia y parámetros de  funcionalidad marginales, captación temprana en la detección de pacientes neurocríticos, mantenimiento cadavérico,  logística, atención personalizada de familiares y allegados, insumos, acercándonos al objetivo, y en algunos casos,  superando los mismos.""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,1705,Procuración de Tejidos,820,Donante,Suma: el total es la suma de las cantidades,1030.0,1030.0,1030.0,257.0,257.0,257.0,257.0,0.0,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[710],"[{""causa_desvio"": ""-"", ""causa_desvio_detalle"": ""-"", ""causa_desvio_comentario"": ""-""}]",False
2026,1,3,SERVICIOS SOCIALES,1,Salud,80,Ministerio de Salud,0,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,0,Regulacion de la Ablacion e Implantes,Meta,1705,Procuración de Tejidos,822,Tejido Ablacionado,Suma: el total es la suma de las cantidades,3790.0,3790.0,3790.0,947.0,947.0,867.0,867.0,-8.45,Última actualización del ejercicio 2026: 15 Septiembre 2026.,[711],"[{""causa_desvio"": ""Otras Causas"", ""causa_desvio_detalle"": ""Otras Causas"", ""causa_desvio_comentario"": ""De acuerdo con el análisis del cumplimiento de las metas físicas propuestas por esta Dirección en el  marco del Programa Federal de procuración, podemos observar que continua un meseta en los valores  correspondientes al primer trimestre con respecto al trimestre anterior, históricamente en los primeros meses del año  siempre hay una baja y este año se pudo mantener. Se continua con las distintas estrategias establecidas sobre los  programas desarrollados por esta Dirección, en conjunto con cada una de las distintas Jurisdicciones. Los mismos se  realizan dentro de la comunidad Hospitalaria, con la capacitación de becarios, las Unidades de Procuracion  Hospitalaria, más trasplantes con máquinas de perfusión renal de donantes en asistolia y parámetros de  funcionalidad marginales, captación temprana en la detección de pacientes neurocríticos, mantenimiento cadavérico,  logística, atención personalizada de familiares y allegados, insumos, acercándonos al objetivo, y en algunos casos,  superando los mismos.""}]",False
