jurisdiccion_id,servicio_id,programa_id,subprograma_id,proyecto_id,obra_id,obra,financiero_acumulado_2025_millones,credito_inicial_2026_millones,credito_vigente_marzo2026_millones,devengado_1t2026_millones,avance_fisico_acumulado_2025_pct,programacion_fisica_inicial_2026_pct,ejecucion_fisica_1t2026_pct,corte,fila_excel
1,313,48,0,5,51,"Instalación de Sistema de Detección Temprana de Incendios, Sistema de Climatización y Ventilaciones Confitería del Molino",357.0,337.0,337.0,84.25,35.0,65.0,0.0,2026-03-31,3
5,320,1,0,4,51,"Adecuación y Mantenimiento en Garantía e Integral Preventivo, Correctivo de 3 Ascensores Electromecánicos – Libertad N°731, CABA",612.30288,36.89765,37.99765,3.366082,92.5,7.5,0.77,2026-03-31,4
5,320,22,1,15,51,"Readecuación Eléctrica de la Planta Baja y Exteriores, Edificio Comodoro Py 2002, CABA",786.256482,636.781776,636.781776,109.424328,79.79,20.21,20.05,2026-03-31,5
5,320,23,2,12,51,"Adecuación de 11 Ascensores Cámara Nacional Civil, Juzgados Nacionales Civiles, Talcahuano Nº 490 y Uruguay Nº 714, C.A.B.A.",,0.0,40.0,0.0,12.34,,,2026-03-31,6
5,320,23,4,12,51,"Adecuación y Mantenimiento de Ascensores – Perón 990, Diagonal Roque Sáenz Peña 760.",353.85913,34.124162,34.124162,1.00476,96.43,3.57,0.39,2026-03-31,7
5,320,24,4,18,51,Adecuación de Ascensores Fuero Federal de la Seguridad Social Lavalle 1268,,0.0,27.0,0.0,9.93,,,2026-03-31,8
5,320,24,8,21,51,"Unificación de Tomas de Energía, Tablero general y Seccionales. Cámara Federal de Apelaciones de Mar del Plata. Av. Pueyrredón N",,0.0,8.0,7.68694,98.67,,,2026-03-31,9
5,320,24,9,1,51,Remodelación de la Instalación Eléctrica - Tribunal Oral Criminal Federal de Bahía Blanca.,,0.0,17.0,0.0,99.62,,,2026-03-31,10
5,320,24,9,3,51,Renovación de Instalación Eléctrica - JF N° 1 Bahía Blanca - Alsina N° 317,,0.0,16.6,0.0,51.13,,,2026-03-31,11
5,320,24,10,6,51,"Adecuación Integral del Edificio Sede del Juzgado Federal N°2 de San Juan, Entre Ríos Sur 282, Provincia de San Juan",0.0,1603.323264,293.623264,0.0,0.0,0.0,0.0,2026-03-31,12
5,320,24,12,2,51,"Ampliación y Remodelación del Edificio para la Justicia Federal. - Cámara Federal de Apelaciones General Roca - España 1690, Gra",0.0,215.5,215.5,0.0,0.0,,0.0,2026-03-31,13
5,320,24,18,12,51,"Ampliación del Edificio con destino al Juzgado Federal N°3 Tucumán, Congreso N°319 – Tucumán.",0.0,516.314328,516.314328,0.0,0.0,26.67,0.0,2026-03-31,14
5,320,24,20,12,51,Adecuación de Inmueble para la Instalación de la Secretaría Electoral de Ushuaia,0.0,461.727731,461.727731,0.0,0.0,37.5,0.0,2026-03-31,15
5,320,24,22,2,51,"Readecuación del Tablero General del Edificio, Montantes y Tableros Seccionales. - Cámara Nacional en lo Penal Económico - Av. d",0.0,0.0,1200.0,0.0,0.0,100.0,0.0,2026-03-31,16
5,335,4,0,1,51,Adecuación para la Instalación Subdirección de Notificaciones,12.057654,1.0,1.0,0.0,99.5,,,2026-03-31,17
5,335,4,0,4,51,Provisión e instalación de nuevo sistema central de aire acondicionado - J. Jaures 545 CABA,0.0,102.128511,0.128511,0.0,0.0,,,2026-03-31,18
5,335,5,0,5,51,Adecuación de Espacios de Detenidos en Tránsito,5.188149,1.0,1.0,0.0,99.5,,,2026-03-31,19
5,335,5,0,8,51,Adecuación y Mantenimiento de la Instalación Termomecánica Edificio Bartolome Mitre 718,0.0,59.574965,59.574965,0.0,0.0,,,2026-03-31,20
5,335,5,0,9,51,Readecuación Parcial Lavalle 1429 - Reemplazo de Placas de Marmol,4.280535,1.0,1.0,0.0,99.0,,,2026-03-31,21
5,335,5,0,12,51,Readecuación y Refuncionalización Integral de la Morgue Judicial - Etapa I - PB 1 con Acceso a Viamonte 2151 - CABA,0.0,536.375538,336.375538,0.0,0.0,,,2026-03-31,22
5,335,21,0,8,52,Adecuación de los Ascensores del Palacio de Justicia de la Nación - Ciudad Autónoma de Buenos Aires,8.506888,1.0,1.0,0.0,99.5,,,2026-03-31,23
5,335,21,0,10,51,Refacción Etapa III Patios Interiores del Palacio de Justicia de la Nación - Ciudad Autónoma de Buenos Aires,5.442249,1.0,1.0,0.0,95.23,,,2026-03-31,24
5,335,21,0,12,51,Adecuación Integral Edificio Tucumán 1511/23,38.887337,7.5,7.5,0.0,32.98,,,2026-03-31,25
5,335,21,0,16,51,Adecuación Integral Edificio Villarino 2010,0.0,742.838398,0.538398,0.0,0.0,,,2026-03-31,26
5,335,21,0,22,51,Adecuación y Refuncionalización Parcial de la Alcaldía - Palacio de Justicia,0.358368,1.0,1.0,0.0,99.5,,,2026-03-31,27
5,335,21,0,24,51,Instalación de Ventilación de la Alcaidía,2.67478,1.0,1.0,0.0,99.5,,,2026-03-31,28
5,335,21,0,27,51,Refacción de los Patios Interiores del Palacio - Patios 3 y 4,0.0,74.436025,1109.436025,12.750206,0.54,,,2026-03-31,29
5,335,21,0,33,51,"Construcción de Muro Cortafuego, Refuerzo Estructural y Obras Complementarias Inmueble Villarino 2010",1.026152,1.0,1.0,0.0,99.0,,,2026-03-31,30
5,335,21,0,37,51,Restauración Integral de las Escaleras Interiores N° 8 y 10 y Obras Complementarias del Palacio de Justicia,0.0,178.724895,178.724895,0.0,0.0,,,2026-03-31,31
5,335,21,0,38,51,Impermeabilización Parcial de la Azotea del 9° piso Calle Lavalle - Palacio de Justicia,6.083404,1.0,1.0,0.0,99.0,,,2026-03-31,32
5,335,21,0,39,51,"Refuerzo estructural e impermeabilización, parcial, de la azotea del 7mo piso del Palacio (Etapa II)",46.000003,1.0,1.0,0.0,99.5,,,2026-03-31,33
5,335,21,0,44,51,"Refuerzo Estructural Parcial, de la Azotea del 7mo piso del Palacio (Etapa III)",0.0,17.937469,372.937469,210.055128,43.5,,,2026-03-31,34
5,335,21,0,45,51,"Refuerzo Estructural Parcial, de la Azotea del 7mo piso del Palacio (Etapa IV)",0.0,160.834363,0.834363,0.0,0.0,,,2026-03-31,35
5,335,21,0,46,51,Refacción de Patios Interiores del Palacio de Justicia - Patios 5 y 6,0.0,220.090006,0.090006,0.0,0.0,,,2026-03-31,36
5,335,21,0,47,51,"Refuerzo Estructural Parcial, de la Azotea del 7mo piso del Palacio (Etapa V)",0.0,133.552518,0.052518,0.0,0.0,,,2026-03-31,37
5,335,21,0,50,51,Actualización y Readecuación de la Instalación Eléctrica del Palacio de Justicia,0.0,84.138234,84.138234,0.0,0.0,,,2026-03-31,38
5,335,21,0,51,51,Consolidación y Mantenimiento de Fachadas Talcahuano y Tucumán. Palacio de Justicia – Talcahuano 550 CABA,0.0,148.506865,1820.506865,159.238385,6.54,,,2026-03-31,39
5,335,21,0,52,51,"Consolidación y Mantenimiento de Fachadas Uruguay y Lavalle - Palacio de Justicia, Talcahuano 550 CABA",0.0,300.798935,0.798935,0.0,0.0,,,2026-03-31,40
5,335,21,0,53,51,"Museo de la Corte Suprema de Justicia de la Nación, Talcahuano 550 CABA",0.0,131.146626,1.146626,0.0,0.0,,,2026-03-31,41
5,335,21,0,54,51,"Restauración de Fachadas Interiores de Azoteas - Etapa I - Palacio de Justicia, Talcahuano 550 CABA",0.0,39.319477,0.319477,0.0,0.0,,,2026-03-31,42
5,335,21,0,56,51,"Restauración de Núcleos de Escaleras Etapa II - Palacio de Justicia, Talcahuano 550",0.0,153.192767,0.192767,0.0,0.0,,,2026-03-31,43
5,335,21,0,58,51,"Actualización y Readecuación de Iluminación de Fachadas Palacio de Justicia - Talcahuano 550, CABA",0.0,93.617802,0.617802,0.0,0.0,,,2026-03-31,44
5,335,21,0,59,51,Adecuación y Refuncionalización del Edificio sito en Rivadavia 763/771 CABA,0.0,516.865724,16.865724,0.0,0.0,,,2026-03-31,45
5,335,21,0,61,51,Restauración de Fachadas del Edificio sito en Tucumán 1393 - CABA,0.0,50.856254,50.856254,0.0,0.0,,,2026-03-31,46
5,335,21,0,62,51,Actualización y Readecuación de Núcleos Sanitarios Etapa I - Palacio de Justicia Talcahuano 550,0.0,246.810569,196.810569,0.0,0.0,,,2026-03-31,47
5,335,21,0,63,51,"Actualización y Readecuación de Núcleos Sanitarios Etapa II -Palacio de Justicia, Talcahuano 550",0.0,17.281097,0.281097,0.0,0.0,,,2026-03-31,48
5,335,21,0,67,51,Provisión e Instalación de Nuevo Sistema Central de Aire Acondicionado - Etapa Piloto - Palacio de Justicia Talcahuano 550,0.0,32.82155,32.82155,0.0,0.0,,,2026-03-31,49
5,335,21,0,68,51,Provisión e Instalación de Nuevo Sistema Central de Aire Acondicionado Etapa I - Palacio de Justicia Talcahuano 550 CABA,0.0,12.766064,0.066064,0.0,0.0,,,2026-03-31,50
5,335,21,0,73,51,Actualización y Readecuación de la Instalación Eléctrica - Etapa I del Palacio de Justicia,0.0,42.553546,0.053546,0.0,0.0,,,2026-03-31,51
5,335,27,0,1,51,"Adecuación Integral, normalización y mantenimiento de dos Ascensores - Edificio Av. de los Incas 3834 - CABA",3.399999,1.0,1.0,0.0,99.5,,,2026-03-31,52
5,335,27,0,3,51,Refacción Integral Sanitarios e Instalación de Gas – Av. de los Incas 3834 - CABA,0.0,58.979215,58.979215,0.0,0.0,,,2026-03-31,53
5,335,27,0,16,51,Adecuación del Tablero Principal Eléctrico del Subsuelo y Nuevo Tablero de Transferencia entre los Grupos Electrógenos,0.0,14.16182,14.16182,0.0,0.0,,,2026-03-31,54
5,335,27,0,17,51,"Remodelación de Diferentes Pisos del Edificio de DAJUDECO, Av. de los Incas 3834, CABA",0.0,49.770628,49.770628,0.0,0.0,,,2026-03-31,55
5,335,27,0,18,51,Instalación de Nuevo Tablero de Transferencia Automática y Tablero Seccional para Centro de Cómputos,0.0,5.906432,5.906432,0.0,0.0,,,2026-03-31,56
10,360,16,0,9,55,"Puesta en Valor Inmueble (Fachada, Medianeras y Patios Internos) - Guido N°1577 - CABA",0.0,247.185151,247.185151,0.0,0.0,10.0,0.0,2026-03-31,57
10,360,16,0,11,54,Puesta en Valor Fachada Inmueble - Tte. Gral. Perón nº667 - CABA,0.0,268.022347,268.022347,0.0,0.0,0.0,0.0,2026-03-31,58
10,360,16,0,17,51,Conservación de Fachada Inmueble (Cumplimiento de Ley n°257/99) - Av. de Mayo n°760 - CABA,0.0,219.448434,219.448434,0.0,0.0,10.0,0.0,2026-03-31,59
10,361,17,0,12,51,"Remodelación y Puesta en Funcionamiento de la sede de la Defensoría de Paraná, Provincia de Entre Ríos",379.433415,180.575735,180.575735,84.47343,59.11,40.89,21.95,2026-03-31,60
10,361,17,0,14,51,Remodelación y Puesta en Valor de la Defensoría de Santa Fe,615.895516,384.970346,384.970346,17.255772,42.42,57.61,6.97,2026-03-31,61
10,361,17,0,25,51,"Adecuación del Edificio Sede de la Defensoría, San Juan",318.430386,107.832273,107.832273,89.649092,88.79,26.5,11.21,2026-03-31,62
10,361,17,0,37,51,Remodelación y Puesta en Funcionamiento del Nuevo Edificio en la Ciudad de Tucumán,0.0,0.0,417.580142,254.79664,0.0,38.36,8.14,2026-03-31,63
10,361,17,0,43,51,"Adecuación y Ampliación de la Defensoría de Posadas, Provincia de Misiones",865.561372,1145.75597,1145.75597,262.60878,59.53,40.47,26.62,2026-03-31,64
10,361,17,0,46,51,"Refacción de Inmueble para sede de la Defensoría de Bahía Blanca, PBA",233.857483,0.0,257.296455,25.523846,10.54,50.82,17.92,2026-03-31,65
10,361,17,0,50,51,"Refacción de inmueble para sede de la Defensoría de Dolores, Provincia de Buenos Aires",0.0,0.0,336.0,0.0,0.0,100.0,0.0,2026-03-31,66
10,361,17,0,57,51,"Construcción de Inmueble para sede la Defensoría de Santa Rosa, La Pampa",73.868917,529.079566,299.079566,8.296957,8.9,32.39,8.28,2026-03-31,67
10,361,17,0,64,51,"Refacción y Ampliación de la Defensoría de La Plata, PBA",203.347789,645.647207,575.049201,153.755292,17.93,82.07,30.27,2026-03-31,68
10,361,17,0,66,51,Construcción de la Sede de Defensoría de Santiago del Estero,409.723897,264.970475,264.970475,7.180629,41.27,58.93,0.59,2026-03-31,69
10,361,17,0,68,51,"Construcción de Inmueble para sede de la Defensoría de Esquel, Provincia de Chubut",125.117178,0.0,300.013276,0.0,11.79,88.21,14.37,2026-03-31,70
10,361,17,0,72,51,"Reparación de Techo de la Defensoría Pública Oficial de Formosa, Provincia de Formosa",40.611468,0.0,28.734402,28.140716,58.56,41.44,41.44,2026-03-31,71
10,361,17,0,74,51,"Remodelación de la Sede de la Ciudad de Neuquén (Río Dulce), Provincia de Neuquén",0.0,0.0,79.973731,57.413382,0.0,100.0,100.0,2026-03-31,72
10,361,17,0,75,51,"Reacondicionamiento de un inmueble en la ciudad de Mendoza, Provincia de Mendoza",,0.0,,,,,0.0,2026-03-31,73
10,361,17,0,76,51,"Refacción de inmueble para sede de la Defensoría de Corrientes, Provincia de Corrientes",,0.0,,,,,0.0,2026-03-31,74
20,113,16,0,51,51,Ascensor Sala Maria Guerrero - Teatro Nacional Cervantes - Libertad 815,0.0,182.499332,182.499332,0.0,0.0,100.0,0.0,2026-03-31,75
20,113,16,0,55,51,Nueva Instalación Termomecánica para Sala Ensayo 11°p y Taller Escenografía 9 y 10° p - Av.Córdoba 1155,0.0,73.700668,73.700668,0.0,0.0,25.0,0.0,2026-03-31,76
20,301,16,0,14,51,Restauración y Puesta en Valor de Fachadas Casa de Gobierno,0.0,30.0,30.0,0.0,0.0,6.98,0.0,2026-03-31,77
20,301,16,0,29,51,Remodelación Casa de Gobierno - Infraestructura Eléctrica,0.0,30.0,30.0,0.0,0.0,42.86,0.0,2026-03-31,78
20,301,16,0,33,51,Realización de Obras de Restauración del Museo Casa Rosada,0.0,10.0,10.0,0.0,0.0,12.5,0.0,2026-03-31,79
25,106,16,0,2,52,Misión SAOCOM (BID N° 1777/ OC-AR) / (BID N° 4840/ OC-AR),30011.74299,229.530552,2708.530552,770.112075,100.0,0.0,0.0,2026-03-31,80
25,106,16,0,9,51,Misiones SABIAMAR (CAF N° 8700),42033.554738,12686.126111,12686.126111,2737.403587,98.45,1.0,0.05,2026-03-31,81
25,106,16,0,12,51,Construcción del Satélite SAOCOM 2 A/B,4092.018813,1161.766526,182.766526,0.0,3.5,1.0,0.0,2026-03-31,82
25,106,16,0,13,51,"Diseño, Fabricación, Integración y Ensayo de 4 Satélites (SARE II A)",3478.402653,3258.464325,1758.464325,49.362269,3.41,1.0,0.0,2026-03-31,83
25,106,17,0,5,51,"Construccion de Vehiculos Lanzadores Tronador II A, B y C",12365.54886,1270.563593,1270.563593,215.396951,14.14,0.0,0.0,2026-03-31,84
25,107,24,0,22,51,Construcción de Portada y Recepción de Visitantes (Pellegrini) en el PN Iberá - Prov. Corrientes,1000.668476,200.0,300.0,229.268501,78.16,21.84,21.84,2026-03-31,85
25,107,24,0,39,51,Accesibilidad y Puesta en Valor de Complejo Sanitario en Isla Victoria en el Parque Nacional Nahuel Huapi,1446.140046,200.0,310.0,0.0,100.0,0.0,0.0,2026-03-31,86
25,107,24,0,42,51,"Construcción de 2 Tanques Cisterna, Sistema de Potabilización e Instalación de Distrubución en el Parque Nacional Lihue Calel",0.0,360.0,360.0,0.0,0.0,0.0,0.0,2026-03-31,87
25,107,24,0,45,51,Reparacion y Puesta en Valor de la Cubierta de Techos del Edificio de Movilidad en Bariloche - Etapa 1 - PN Nahuel Huapi,0.0,200.0,200.0,0.0,0.0,0.0,0.0,2026-03-31,88
25,107,24,0,70,51,Construcción de Centro de Visitantes en el Parque Nacional Talampaya - Prov. de la Rioja,0.0,480.0,430.0,0.0,0.0,0.0,0.0,2026-03-31,89
25,107,24,0,77,51,"Construcción de Portada de Acceso al Parque Nacional Iguazú, Pcia. de Misiones",33.558641,252.0,150.0,0.0,0.0,100.0,0.0,2026-03-31,90
25,107,24,0,91,51,"Reparación Muelle Quetrihue 2da Etapa en el Parque Nacional Nahuel Huapi, Pcia. de Río Negro",0.0,78.75,20.75,0.0,0.0,0.0,0.0,2026-03-31,91
25,107,27,0,4,51,Refacción Camping Municipal El Fuerte  RN Las Lancitas (BIRF 9335 y Progreen TF0B7681),0.0,611.501103,0.0,0.0,0.0,0.0,0.0,2026-03-31,92
25,107,27,0,7,51,Construcción de 2 Seccionales en PN Translasierra - Pcia. de Córdoba - Proyecto Paisajes (BIRF 9335 y Progreen TF0B7681),0.0,1050.8976,1050.8976,0.0,0.0,0.0,0.0,2026-03-31,93
25,107,27,0,21,51,"Construcción del Galpón de Incendios, Comunicaciones y Emergencias (ICE) en Parque Nacional Copo - (BIRF 9335 Y PROGREEN TF0B768",0.0,1067.154,924.655103,0.0,0.0,0.0,0.0,2026-03-31,94
25,322,81,0,2,51,Construcciones en Bienes de Dominio Público en el Marco del Proyecto Regional Argentina- Uruguay - Fondo de Adaptación - Ciudad,0.0,26.922514,26.922514,0.0,0.0,100.0,0.0,2026-03-31,95
25,322,81,0,3,51, Construcciones en Bienes de Dominio Público en el Marco del Proyecto Regional Argentina-Uruguay-Fondo de Adaptación-Ciudad de C,0.0,78.020144,78.020144,0.0,0.0,100.0,0.0,2026-03-31,96
25,322,81,0,4,51,Puesta en Valor y Aprovechamiento del Sitio Histórico de la Calera - Parque Nacional El Palmar (CAF - AF/AU/RIOU/G1),0.0,79.736675,79.736675,0.0,0.0,100.0,0.0,2026-03-31,97
25,322,81,0,5,51,Construcciones en Bienes de Dominio Público en el Marco del Proyecto Regional Argentina- Uruguay - Fondo de Adaptación - Parque,0.0,13.490499,13.490499,0.0,0.0,100.0,0.0,2026-03-31,98
25,322,83,0,2,51,Construcción del Centro Ambiental - La Banda. Provincia de Santiago del Estero (BID N° 5567/OCAR),1357.425388,762.951114,762.951114,0.0,6.07,0.0,0.0,2026-03-31,99
25,322,83,0,35,51,Construcción Laboratorio Llave en Mano en la Provincia de Buenos Aires,0.0,99.0,99.0,0.0,0.0,16.5,0.0,2026-03-31,100
25,322,83,0,62,51,Construccion Centro Integral de Residuos Sólidos en Luján (BID N° 3249),1354.930439,157.048886,157.048886,0.0,60.8,25.88,0.0,2026-03-31,101
25,322,83,0,83,51,Cierre de Basurales a Cielo Abierto y Cicatrización Ambiental,0.0,10.078549,10.078549,0.0,0.0,100.0,0.0,2026-03-31,102
30,325,34,0,7,51,Ampliación del Centro de Frontera del Sistema de Cristo Redentor – Horcones – Mendoza(FONPLATA  ARG-35/2017),779.561903,36.0,36.0,0.0,86.58,13.42,1.09,2026-03-31,103
30,325,34,0,9,51,Ampliación del Centro de Frontera Posadas-Encarnación (FONPLATA  ARG-35/2017),0.0,895.844111,895.844111,0.0,0.0,38.65,0.0,2026-03-31,104
30,325,34,0,14,51,"Refacción, Ampliación y Modernización del Centro de Frontera Cardenal Samoré, Provincia de Neuquén (FONPLATA  ARG-35/2017)",0.0,1887.155889,1887.155889,0.0,0.0,31.78,0.0,2026-03-31,105
35,307,1,0,43,51,Restauración Mansardas del Palacio San Martín,0.0,100.0,100.0,0.0,0.0,2.78,0.0,2026-03-31,106
35,307,2,0,40,51,Remodelación y Mantenimiento Residencia Oficial en Washington,0.0,5388.0,5388.0,0.0,0.0,57.14,0.0,2026-03-31,107
40,332,6,0,17,51,Refuncionalización del Edificio Cochabamba N° 54 (BCIE-2280),,0.0,,,35.92,,,2026-03-31,108
41,201,16,1,34,51,Refuncionalización del Sector Administrativo del Edificio 5 de la Sede Central de la Dirección Nacional de Migraciones,743.961319,0.0,1115.941978,557.970989,40.0,60.0,30.0,2026-03-31,109
41,201,16,1,56,51,Readecuación de Cocinas y Sanitarios Edificio 1 de la sede central de la Dirección Nacional de Migraciones,0.0,736.9,736.9,0.0,70.0,0.0,0.0,2026-03-31,110
41,201,16,1,57,51,Obra de Pavimentación y Mejora de Infraestructura: Automatización y Readecuación de Portones y Accesos de Sede Central de la Dir,0.0,576.3,576.3,0.0,0.0,70.0,0.0,2026-03-31,111
41,201,16,1,58,51,Refuncionalizacion de la Planta Baja del Edificio 5 en la Sede Central de la Dirección Nacional de Migraciones.,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,2026-03-31,112
41,201,16,1,59,51,Adecuación de Puestos de Trabajo con Infraestructura Eléctrica y de Datos en Edificios 3 y,0.0,1399.8,1399.8,0.0,0.0,52.0,0.0,2026-03-31,113
41,201,16,1,60,51,"Refuncionalizacion Integral del Edificio 6 Infraestructura, Equipamiento y Sist",0.0,1302.5,1302.5,0.0,0.0,100.0,0.0,2026-03-31,114
41,201,16,1,61,51,Instalación de Nueva Red Sanitaria y Canalización para Alimentación e Incen,0.0,1520.0,1520.0,0.0,0.0,80.0,0.0,2026-03-31,115
41,201,16,1,62,51,Refuncionalizacion del Edificio 6 Atención al Público y Ár,0.0,1320.0,1320.0,0.0,0.0,100.0,0.0,2026-03-31,116
41,201,16,1,63,51,Readecuación del Archivo Subsuelo con Instalación de Montacarga sede Hipólito Yrigoyen de la Dirección Nacional de Migraciones,0.0,1120.3,0.0,0.0,0.0,0.0,0.0,2026-03-31,117
41,201,16,1,64,51,Readecuación de Oficinas y Mejoras en Iluminación – Primer Piso de la sede H,0.0,900.0,773.258022,0.0,0.0,0.0,0.0,2026-03-31,118
41,201,16,1,65,51,"Modulos Habitacionales para los Pasos Fronterizos de Triana, Pino Hachado, Vergara y Cardenal Samore",0.0,260.0,354.433688,0.0,0.0,88.0,0.0,2026-03-31,119
41,201,16,1,66,51,Refuncionalización Edilicia de la Delegación Bariloche,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2026-03-31,120
41,201,16,1,67,51,Refuncionalización Edilicia de la Delegación Córdoba,0.0,33.3,33.3,0.0,0.0,0.0,0.0,2026-03-31,121
41,201,16,1,68,51,Refuncionalización Edilicia de la Delegación Entre Ríos,0.0,13.7,13.7,0.0,0.0,0.0,0.0,2026-03-31,122
41,201,16,1,69,51,Refuncionalización Edilicia de la Delegación Delegacion Jujuy,0.0,22.3,22.3,0.0,0.0,100.0,0.0,2026-03-31,123
41,201,16,1,70,51,Refuncionalización Edilicia de la Delegación La Rioja,0.0,13.3,13.3,0.0,0.0,0.0,0.0,2026-03-31,124
41,201,16,1,71,51,Refuncionalización Edilicia de la Delegación Mar del Plata,0.0,12.5,12.5,0.0,0.0,0.0,0.0,2026-03-31,125
41,201,16,1,72,51,Refuncionalización Edilicia de la Delegación Neuquén,0.0,23.5,23.5,0.0,0.0,0.0,0.0,2026-03-31,126
41,201,16,1,73,51,Refuncionalización Edilicia de la Delegación Posadas,0.0,21.0,21.0,0.0,0.0,0.0,0.0,2026-03-31,127
41,201,16,1,74,51,Refuncionalización Edilicia de la Delegación Salta,0.0,15.6,15.6,0.0,0.0,70.0,0.0,2026-03-31,128
41,201,16,1,75,51,Refuncionalización Edilicia de la Delegación San Juan,0.0,12.0,12.0,0.0,0.0,0.0,0.0,2026-03-31,129
41,201,16,1,76,51,Readecuación Inmueble para Delegación Tucumán,0.0,300.0,205.566312,0.0,0.0,0.0,0.0,2026-03-31,130
41,201,16,1,77,51,Readecuación Inmueble para Delegación San Luis,0.0,300.0,300.0,0.0,0.0,80.0,0.0,2026-03-31,131
41,201,16,1,78,51,Readecuación Inmueble para Delegación Rosario,0.0,400.0,400.0,0.0,0.0,0.0,0.0,2026-03-31,132
41,201,16,1,79,51,Readecuación Inmueble para Delegación Mendoza,0.0,500.0,500.0,0.0,0.0,50.0,0.0,2026-03-31,133
41,201,16,1,80,51,Readecuación Inmueble para Delegación La Plata,0.0,500.0,500.0,0.0,0.0,0.0,0.0,2026-03-31,134
41,201,16,1,81,51, Readecuación Inmueble para Delegación Rio Gallegos,0.0,300.0,300.0,0.0,0.0,0.0,0.0,2026-03-31,135
41,201,16,1,82,51,"Readecuación del Departamento de Certificaciones Edificio N° 6, Primer Piso de la Dirección Nacional de Migraciones",305.9,0.0,131.1,129.789131,70.0,30.0,30.0,2026-03-31,136
41,375,41,0,10,51,Ampliacion del Centro Educativo de Perfeccionamiento Especifico de Comunicaciones,0.0,250.0,250.0,0.0,0.0,100.0,0.0,2026-03-31,137
41,375,48,0,9,51,Remodelación del Complejo Fronterizo La Quiaca - Villazón (FONPLATA 28/16),2632.501334,357.642655,357.642655,147.461098,100.0,0.0,0.0,2026-03-31,138
41,380,31,0,35,51,Remodelación del Complejo Fronterizo Puerto Pilcomayo - Puerto Ita Enramada (FONPLATA 28/16),219.448575,10.0,10.0,0.0,57.05,2.95,0.0,2026-03-31,139
45,379,16,0,8,51,Puesta en Seco y Reparación de la Boca de Dique de Carena 2,5710.004132,10399.304802,10399.304802,0.0,79.69,10.0,0.0,2026-03-31,140
45,379,16,0,20,51,Mejoramiento de la Capacidad de Vigilancia y Exploración Marítima Aeronaval mediante la Incorporación de Aeronaves P-3C Orión,69550.73135,7248.0,14327.200477,13324.873559,60.0,25.0,0.0,2026-03-31,141
45,379,16,0,22,51,"Incorporación de Cuatro Helicópteros Navales Livianos, Base Naval Puerto Belgrano, Provincia de Buenos Aires (CACIB - S/N)",0.0,48236.0,48236.0,0.0,0.0,38.3,0.0,2026-03-31,142
45,381,16,0,1,51,Modernización y Actualización Tecnológica de la Infraestructura para la Incorporación de una Aeronave de caza multirol en la VI,21183.16126,20000.0,20000.0,1221.344479,39.15,35.41,2.73,2026-03-31,143
50,105,1,0,7,51,Construcción y Equipamiento de Instalaciones para la Carrera de Ingeniería en Telecomunicaciones en el Instituto Balseiro del Ce,386.22012,184.0,184.0,0.0,92.55,2.0,0.0,2026-03-31,144
50,105,1,0,12,51,Mejoramiento de la Infraestructura y Equipamiento de la Sede Central de la Comisión Nacional de Energía Atómica - Fase II,485.841849,185.0,185.0,0.0,28.71,16.0,0.0,2026-03-31,145
50,105,1,0,15,51,"Adecuación y Modernización de las Capacidades del Instituto Balseiro, Bariloche, Rio Negro",2432.885287,470.0,470.0,0.0,44.09,0.5,0.0,2026-03-31,146
50,105,1,0,17,51,"Acondicionamiento y Mejora Edilicia de las Instalaciones de la Gerencia TIC en el Centro Atómico Constituyentes, Provincia de Bu",8.105953,150.0,150.0,0.0,35.5,0.0,0.0,2026-03-31,147
50,105,1,0,19,51,"Construcción de Sede del Instituto Sabato en el Centro Atómico Constituyentes, Provincia de Buenos Aires",685.525594,350.0,350.0,0.0,51.0,0.0,0.0,2026-03-31,148
50,105,1,0,24,51,"Readecuación de Servicios para la Sostenibilidad Económica y Ambiental del Centro Atómico Bariloche (CAB), Provincia de Río Negr",1326.677811,118.0,118.0,0.0,41.25,0.0,0.0,2026-03-31,149
50,105,1,0,25,51,"Mantenimiento y Readecuación de Infraestructura del Centro Atómico Bariloche (CAB), Provincia de Río Negro",11.10477,100.0,100.0,0.0,4.2,0.0,0.0,2026-03-31,150
50,105,1,0,27,51,Construcción de Cortafuegos Centro Atómico Ezeiza - Fase I,15.854998,10.0,10.0,0.0,76.86,0.0,0.0,2026-03-31,151
50,105,1,0,28,51,Renovación del Equipamiento e Instalaciones de Seguridad para Emergencias del Centro Atómico Ezeiza - Provincia de Buenos Aires,183.908424,50.0,50.0,0.0,80.36,1.0,0.0,2026-03-31,152
50,105,1,0,29,51,Construcción de Infraestructura Centro Atómico Ezeiza - Provincia de Buenos Aires -FASE II,809.545424,100.0,100.0,0.0,50.94,0.0,0.0,2026-03-31,153
50,105,1,0,30,51,"Mantenimiento, Reparación y Adecuación de Instalaciones del Centro Atómico Ezeiza, Provincia de Buenos Aires",130.108007,90.0,90.0,0.0,13.02,0.0,0.0,2026-03-31,154
50,105,1,0,31,51,Mejora de la Capacidad de Servicios Internos del Centro Atómico Constituyentes - Provincia de Buenos Aires,1000.876584,330.0,330.0,0.0,61.9,0.0,0.0,2026-03-31,155
