jurisdiccion_id,jurisdiccion_desc,servicio_id,servicio_desc,programa_id,programa_desc,credito_presupuestado,credito_vigente,credito_comprometido,credito_devengado,credito_pagado,devengado_menos_pagado,corte
50,Ministerio de Economía,671,Junta de Seguridad en el Transporte,16,Investigacion de Accidentes y Promocion de la Seguridad,11625.0,11363.34,6399.89806671,6263.38517416,6263.38517416,0.0,2026-09-15
50,Ministerio de Economía,673,Agencia Nacional de Puertos y Navegación,16,"Regulacion, Control y Desarrollo de la Actividad e Infraestructura Portuaria y de Vias Navegables",15843.000011,15843.000011,4211.12589652,4211.12589552,3789.13959738,421.98629814,2026-09-15
50,Ministerio de Economía,674,Ente Nacional Regulador del Gas y la Electricidad,1,Actividades Centrales,30.0,30.0,0.0,0.0,0.0,0.0,2026-09-15
50,Ministerio de Economía,674,Ente Nacional Regulador del Gas y la Electricidad,17,Regulacion del Transporte y Distribucion de Gas,59856.0,59654.2656,54625.02414918,41347.20174263,41346.28407307,0.91766956,2026-09-15
50,Ministerio de Economía,674,Ente Nacional Regulador del Gas y la Electricidad,18,Regulacion y Contralor del Mercado Electrico,20517.0,20403.5244,16997.79932139,15985.9586833,15985.77809571,0.18058759,2026-09-15
80,Ministerio de Salud,303,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),10,Actividades Comunes  a los Programas 51 y 52,6409.742658,7409.086,6344.67869712,5950.56589569,5783.72589999,166.8399957,2026-09-15
80,Ministerio de Salud,303,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),51,"Prevencion, Estadisticas e Investigacion sobre Consumos Problematicos",2890.261401,2563.350059,2478.73713651,2381.43933651,2315.13933651,66.3,2026-09-15
80,Ministerio de Salud,303,Secretaría de Políticas Integrales sobre Drogas de la Nación Argentina (SEDRONAR),52,Atencion y Acompañamiento a Personas con Consumos Problematicos,57751.945329,63299.513329,53769.85055212,53618.98442025,49644.40764758,3974.57677267,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,1,Actividades Centrales,97166.895509,75941.869491,63172.38031711,62049.81897479,61847.27355703,202.54541776,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,5,Actividades Comunes de Programas de Gestion Sanitaria,9434.667174,11594.115588,8369.60436787,7844.85532335,7844.85532335,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,9,Actividades Comunes de la Unidad Gabinete de Asesores,3755.426905,4860.025583,3462.35153762,3149.54266866,3149.54266866,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,12,Actividades Comunes a  las Politicas de Discapacidad,20934.912238,29261.799225,15355.54438443,14429.77508283,14389.35621071,40.41887212,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,16,Apoyo al Desarrollo de la Atencion Medica,5865.12442,2382.446193,900.55380607,891.91788207,891.91788207,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,17,Abordaje de Curso de Vida,28749.22253,27963.618257,19654.9592108,11909.62788884,10190.53919584,1719.088693,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,18,Formacion de Recursos Humanos Sanitarios y Asistenciales,20029.833528,41199.934747,23312.42266916,22898.38666916,22878.63314516,19.753524,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,20,Prevencion y Control de Enfermedades Transmisible e Inmunoprevenibles,304462.311436,594609.882161,267386.9946565,217608.966394,199696.858355,17912.108039,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,21,"Planificacion, Control, Regulacion, Estudios, Investigaciones y Fiscalizacion de la Politica de Salud",7249.929882,8396.699781,5323.71762249,5306.47325243,5306.47325243,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,22,"Respuesta al VIH, Infecciones de Transmision Sexual, Hepatitis Virales, Tuberculosis y Lepra",62087.201568,83049.370331,38571.11451851,29719.72095007,25720.04267907,3999.678271,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,24,Abordaje Integral de Enfermedades No Transmisibles y sus Factores de Riesgo,2531.535427,2770.57413,1636.69622881,1589.72857851,1589.72857851,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,25,Desarrollo de la Salud Sexual y la Procreacion Responsable,28037.065831,17139.424217,6447.28927488,3552.33044136,2757.33044136,795.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,26,Cobertura de Emergencias Sanitarias,4125.9507,4617.108908,3047.71049959,3030.77638067,3030.77638067,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,29,"Acceso a Medicamentos, Insumos y Tecnologia Medica",181633.752193,193839.546989,125232.96562172,110061.71981436,80507.72094333,29553.99887103,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,30,Fortalecimiento de la Capacidad del Sistema Publico de  Salud,8840.201979,27810.521773,7037.29458591,6990.29458591,6990.29458591,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,37,Prevencion y Control de Enfermedades Endemicas,12071.858517,11584.831985,6220.24456362,5780.66230362,5339.19922222,441.4630814,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,39,Fortalecimiento de la Estrategia de Atencion Primaria,145.948234,1675.360107,353.12042593,322.50214993,322.50214993,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,42,Prevencion y Tratamiento de Patologias Especificas,490.62411,1579.935223,814.39517007,784.95452007,784.95452007,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,47,Fortalecimiento de los Sistemas Provinciales de Salud,56399.47705,32960.709236,23002.00759711,22725.42651271,11189.49768014,11535.92883257,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,49,"Estadisticas, Estudios e Investigaciones en Salud",3782.075466,4190.051322,2266.86848858,1540.08778816,1540.08778816,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,55,Cobertura Sanitaria Compensatoria,107167.434668,176114.550068,126493.75684426,126382.53643136,115119.28273956,11263.2536918,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,65,"Investigacion, Prevencion, Deteccion Temprana y Tratamiento del Cancer",15061.028446,9809.212874,8559.74110971,8446.14873333,1465.47392031,6980.67481302,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,67,Acciones de Integracion de Personas con Discapacidad,3130.400467,2080.012498,841.33914188,841.33914188,824.14380383,17.19533805,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,68,Promocion del Modelo Social de la Discapacidad en Municipios,412.0,0.0,0.0,0.0,0.0,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,69,Pensiones no Contributivas por Invalidez Laborativa,4038947.928931,4582543.805248,3245510.18819818,3240000.09392166,3240000.09392166,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,70,Atencion Medica a los Beneficiarios de Pensiones no Contributivas,1141482.830022,1120412.898918,461555.3611484,458171.86254756,420205.02032427,37966.84222329,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,71,Prevencion y Control de Discapacidades,6251.360797,3320.454448,2065.85218822,2023.58326566,2023.58326566,0.0,2026-09-15
80,Ministerio de Salud,310,Ministerio de Salud,99,Transferencias Varias y Erogaciones Figurativas,556252.52265,795994.845058,500372.715521,500372.715521,477775.285834,22597.429687,2026-09-15
80,Ministerio de Salud,904,"Administración Nacional de Medicamentos, Alimentos y Tecnología Médica",54,"Control y Fiscalizacion de Medicamentos, Alimentos, Productos Medicos, Cosmeticos y Productos de Uso Domestico",48504.0,66697.438827,44368.98633748,31643.21825438,31514.38470807,128.83354631,2026-09-15
80,Ministerio de Salud,905,Instituto Nacional Central Único Coordinador de Ablación e Implante,55,Regulacion de la Ablacion e Implantes,45823.0,47452.611759,39556.36994985,35068.44056305,32443.61575924,2624.82480381,2026-09-15
80,Ministerio de Salud,906,Administración Nacional de Laboratorios e Institutos de Salud Dr. Carlos G. Malbrán,56,"Prevencion, Control e Investigacion de Patologias en Salud",51953.0,56459.055738,43845.10988812,36517.23492401,36157.12895892,360.10596509,2026-09-15
80,Ministerio de Salud,906,Administración Nacional de Laboratorios e Institutos de Salud Dr. Carlos G. Malbrán,95,Servicios de la Deuda,1.0,1.0,0.0181135,0.0181135,0.0181135,0.0,2026-09-15
80,Ministerio de Salud,914,Superintendencia de Servicios de Salud,1,Actividades Centrales,35846.674697,42220.204697,34752.65480713,28240.18870468,28060.70376309,179.48494159,2026-09-15
80,Ministerio de Salud,914,Superintendencia de Servicios de Salud,50,Regulacion y Control del Sistema de Salud,6454.274918,6454.274918,5085.70005877,4393.00419146,4393.00419146,0.0,2026-09-15
80,Ministerio de Salud,914,Superintendencia de Servicios de Salud,63,Asistencia Financiera a Agentes del Seguro de Salud,82545.601863,79662.201863,51385.35410932,50373.6482646,49698.19409886,675.45416574,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,1,Actividades Centrales,698.03396,686.313255,142.25401184,121.64555684,121.64555684,0.0,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,16,Asistencia para la Salud Mental y Consumos Problematicos,19391.42124,19484.7455,12182.50316025,11193.87963766,11040.36344754,153.51619012,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,17,Atencion Especializada en Rehabilitacion y Cuidados Paliativos,47380.33408,48780.818104,25469.00179484,23426.25964147,23426.25964147,0.0,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,18,Atencion Sanitaria para la Comunidad,216174.733089,234094.020566,179806.98417868,170551.10745889,167877.73065342,2673.37680547,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,19,Asistencia Especializada en Problematicas de Salud Mental y Discapacidad Intelectual,38680.62778,44587.532555,23907.31877802,22390.11036638,22309.40696918,80.7033972,2026-09-15
80,Ministerio de Salud,919,Administración Nacional de Establecimientos de Salud,20,Atencion a Personas con Discapacidades Psicofisicas,15954.849851,17075.299146,10241.60301645,10019.80460465,9936.32312784,83.48147681,2026-09-15
88,Ministerio de Capital Humano,101,Fundación Miguel Lillo,16,"Investigacion de la Flora, Fauna y Gea",10016.0,9989.88,7231.0807078,7193.13329722,7193.05307722,0.08022,2026-09-15
88,Ministerio de Capital Humano,114,Instituto Nacional de Asociativismo y Economía Social,16,Asistencia a la Actividad Cooperativa y Mutual,18871.041046,18433.400837,13128.37623743,11588.06048916,10760.95212376,827.1083654,2026-09-15
88,Ministerio de Capital Humano,116,Biblioteca Nacional 'Doctor Mariano Moreno',25,Servicios de la Biblioteca Nacional,29884.000003,29981.38945,21808.31393667,19943.55312382,19644.17591126,299.37721256,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",1,Actividades Centrales,116232.648748,117282.900255,100751.43092242,79166.9071275,78774.20388621,392.70324129,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",26,Politicas Alimentarias,2293777.940529,2933086.914013,1872843.59855387,1872843.59855387,1872843.59855387,0.0,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",38,Acciones de Inclusion Social,337600.0,291889.853321,123471.11114301,123471.11114301,123471.11114301,0.0,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",41,Acciones para la Promocion e Integracion Familiar,8002.383165,8002.383165,1477.59706828,1477.59706828,1477.59706828,0.0,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",44,"Acciones para la Promocion y Proteccion Integral de los Derechos de Niños, Niñas y Adolescentes",31898.100244,31961.388244,13274.88347841,13274.88347841,12344.87297618,930.01050223,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",47,Promocion y Asistencia a Espacios de Primera Infancia,15351.268887,18101.268887,1096.33523551,1096.33523551,1096.33523551,0.0,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",57,Acciones de Abordaje Integral Comunitaria,3581.64376,7456.967869,4098.70431163,3081.67731163,2718.49572852,363.18158311,2026-09-15
88,Ministerio de Capital Humano,311,"Secretaría Nacional de Niñez, Adolescencia y Familia",58,Programa de Integracion Social y Fortalecimiento de la Ciudadania hacia el Desarrollo Humano,64828.68336,33028.025526,816.21769469,816.21769469,655.03369469,161.184,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,1,Actividades Centrales,38839.921815,33583.11566,20233.74156117,18944.23944761,18892.89036881,51.3490788,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,26,Desarrollo de la Educacion Superior,4872016.183121,6208024.489436,3767170.92757287,3767074.56844273,3766711.75515273,362.81329,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,29,Gestion Educativa y Politicas Socioeducativas,313997.084465,294484.184466,132165.00246114,131729.92100082,126679.72454991,5050.19645091,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,30,Cooperacion e Integracion Educativa Internacional,1590.652033,1658.997291,966.53595875,946.39109295,942.51709305,3.8739999,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,32,Informacion y Evaluacion de la Calidad Educativa,36284.570496,28247.908939,6914.02014197,6559.19369413,6528.29022513,30.903469,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,37,Infraestructura y Equipamiento,46495.330172,24808.693354,8086.54143118,8078.69059118,8078.69059118,0.0,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,39,Innovacion y Desarrollo de la Formacion Tecnologica,18428.904859,17987.272675,7725.93646779,7637.40145503,7572.19348003,65.207975,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,40,Plan Nacional de Alfabetizacion,580851.761151,559552.781438,348128.85438977,347369.31192908,306771.1727135,40598.13921558,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,45,Acciones de Formacion Docente,10036.441888,9884.969036,3071.94879392,2954.72301616,2954.72301616,0.0,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,49,Gestion y Asignacion de Becas a Estudiantes,366850.962738,361932.907679,176611.25279179,176611.25279179,176588.15279179,23.1,2026-09-15
88,Ministerio de Capital Humano,330,Secretaría de Educación,98,Fondo  de  Compensacion Salarial Docente,26424.922132,17495.086838,0.0,0.0,0.0,0.0,2026-09-15
88,Ministerio de Capital Humano,345,Consejo Nacional de Coordinación de Políticas Sociales,5,Actividades Comunes a las Acciones del Consejo Nacional de Coordinacion de Politicas Sociales,449.71,447.384,302.73822586,302.73822586,302.73822586,0.0,2026-09-15
88,Ministerio de Capital Humano,345,Consejo Nacional de Coordinación de Políticas Sociales,40,Asistencia y Coordinacion de Politicas Sociales,5236.29,5181.692,4083.96494634,3865.62274856,3763.77876622,101.84398234,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",1,Actividades Centrales,50810.304503,174366.441376,97527.84901242,91909.26129535,91796.22617791,113.03511744,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",16,Acciones de Empleo,789925.992601,761578.922341,480410.9110263,479023.61033147,475339.38958759,3684.22074388,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",18,Analisis y Formulacion de la Politica de Seguridad Social,35753.741458,40881.491935,26870.25651236,26631.33216606,23401.74454056,3229.5876255,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",20,Formulacion y Regulacion de la Politica Laboral,19287.919017,14606.858017,12302.50800522,10732.04373652,10732.04373652,0.0,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",22,Regularizacion del Trabajo,18383.363001,36633.424101,26386.6851327,26021.83368696,26021.83368696,0.0,2026-09-15
88,Ministerio de Capital Humano,350,"Secretaría de Trabajo, Empleo y Seguridad Social",23,Acciones de Capacitacion Laboral,42527.67942,41510.73688,6469.49500023,5973.63010395,4851.19914489,1122.43095906,2026-09-15
88,Ministerio de Capital Humano,388,Ministerio de Capital Humano,1,Actividades Centrales,10255.28,14419.32,10324.30493292,9578.1019615,9143.53789616,434.56406534,2026-09-15
88,Ministerio de Capital Humano,388,Ministerio de Capital Humano,33,"Apoyo al Desarrollo Integral de la Educacion, el Empleo  y la Proteccion Social",9972.72,20596.160452,11747.09036346,11522.69372916,11573.79379727,-51.10006811,2026-09-15
88,Ministerio de Capital Humano,804,Comisión Nacional de Evaluación y Acreditación Universitaria,16,Evaluacion y Acreditacion Universitaria,5621.0,5588.86,4750.8413515,3909.52096483,3796.21231402,113.30865081,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,1,Actividades Centrales,1412265.986346,1572285.986346,1021279.06011268,1011880.91418698,1000638.96647491,11241.94771207,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,16,Prestaciones Previsionales,52748936.114251,53858436.114251,38335208.53106988,38226897.89117571,38099953.23186652,126944.65930919,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,17,Complementos a las Prestaciones Previsionales,2957989.084091,2946969.084091,1976917.64620739,1976917.64620739,1976031.29304341,886.35316398,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,18,Seguro de Desempleo,363257.590214,503257.590214,351569.289558,351569.289558,306018.44947551,45550.84008249,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,19,Asignaciones Familiares,10152516.013276,10594016.013276,8567738.41676691,8567736.35521351,7478101.69380061,1089634.6614129,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,20,Atencion Ex-Cajas Provinciales,1920828.079576,1920828.079576,1337171.58412664,1332871.53212669,1329178.81204189,3692.7200848,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,21,Atencion Pensiones Ex-Combatientes y Regimen Reparatorio Ley Nº26.913,374777.412159,388777.412159,264995.7264834,258714.15885915,254643.43518661,4070.72367254,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,30,Pension Universal para el Adulto Mayor,981674.734207,984774.734207,659988.41207445,581210.43512495,580407.42078917,803.01433578,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,31,Pensiones No Contributivas (Decreto N° 746/2017),1280885.11262,1280885.11262,907482.74980829,907482.74980829,906992.46429228,490.28551601,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,32,Acciones de Nutricion – Programa 1.000 Dias,394918.573761,424918.573761,331930.88628627,331930.88628627,257482.82533527,74448.060951,2026-09-15
88,Ministerio de Capital Humano,850,Administración Nacional de la Seguridad Social,99,Transferencias y Contribuciones a la Seguridad Social y Organismos Descentralizados,2120757.67981,2458737.67981,1768705.41383497,1768704.17578439,1594488.92979965,174215.24598474,2026-09-15
88,Ministerio de Capital Humano,852,Superintendencia de Riesgos del Trabajo,16,Fiscalizacion Cumplimiento de la Ley de Riesgos del Trabajo,14822.0,14760.58,12558.70141661,10661.63168072,10420.09965225,241.53202847,2026-09-15
89,Ministerio de Desregulación y Transformación del Estado,389,Ministerio de Desregulación y Transformación del Estado,1,Actividades Centrales,6388.622949,6560.996361,4611.67130452,4238.69229213,4035.86311229,202.82917984,2026-09-15
89,Ministerio de Desregulación y Transformación del Estado,389,Ministerio de Desregulación y Transformación del Estado,27,Planificacion Estrategica y Desarrollo de los Recursos Humanos del Sector Publico,11992.506684,11464.915274,4903.37040216,4865.09755716,4865.09755716,0.0,2026-09-15
89,Ministerio de Desregulación y Transformación del Estado,389,Ministerio de Desregulación y Transformación del Estado,28,Transformacion del Estado y Funcion Publica,5724.017541,5688.039176,4842.48411577,4738.75489227,4738.75489227,0.0,2026-09-15
89,Ministerio de Desregulación y Transformación del Estado,389,Ministerio de Desregulación y Transformación del Estado,29,Desregulacion y Simplificacion Normativa,1029.852826,1029.852826,779.65600706,649.4576765,649.4576765,0.0,2026-09-15
90,Servicio de la Deuda Pública,355,Servicio de la Deuda Pública,98,Deudas Directas de la Administracion Central,14118044.18889,14328044.18889,12434123.75250375,12434123.75250375,12375574.58456076,58549.16794299,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,66,Asistencia Financiera a Empresas Publicas y Otros Entes dependientes de la Jefatura de Gabinete de Ministros,6847.0,6847.0,345.0,345.0,345.0,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,67,Cumplimiento de Medida Cautelar CSJN 1864/2022,0.0,190000.0,87783.90657853,87783.90657853,87783.90657853,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,72,Asistencia Financiera a Empresas Publicas y Otros Entes dependientes de la Secretaria de Comunicacion y Prensa,63983.4,78874.200931,50838.64151849,50838.64151849,50713.47720849,125.16431,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,73,Asistencia Financiera a Empresas Publicas y Otros Entes del Sector Deportes,18400.0,21400.0,16866.666663,16866.666663,16260.33333,606.333333,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,74,Asistencia Financiera a Empresas Publicas y Otros Entes del Ministerio de Economia,82002.0,82002.0,26408.611624,26408.611624,25556.611624,852.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,75,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Educacion,100300.0,60074.701298,19952.637473,19952.637473,11952.637473,8000.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,76,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Energia,2039715.4,1536320.4,844330.837801,844330.837801,844330.837801,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,77,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Obras Publicas,107280.4,76406.14,66751.288194,66751.288194,49026.59152823,17724.69666577,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,83,Asistencia Financiera a Empresas Publicas y Otros Entes del Ministerio de Defensa,40854.8,55371.99845,32104.721573,32104.721573,32104.721573,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,87,Asistencia Financiera a Empresas Publicas y Otros Entes de la Secretaria de Transporte,1686019.0,1796019.0,1016278.66191289,1016278.66191289,965241.11044889,51037.551464,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,88,Asistencia Financiera a Empresas Publicas y Otros Entes del Ministerio de Salud,1606865.249382,1606865.249382,1057500.0,1057500.0,1057500.0,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,96,Atencion Servicios Financieros y Gastos Judiciales,12067.0,12067.0,303.96312594,278.00828705,223.55170057,54.45658648,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,97,Aportes al Sector Externo,297073.073523,297073.073523,271761.10167165,271761.10167165,271761.10167165,0.0,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,98,Asistencia Financiera a Provincias y Municipios,862.198712,862.198712,701.65628599,701.65628599,665.19578599,36.4605,2026-09-15
91,Obligaciones a Cargo del Tesoro,356,Obligaciones a Cargo del Tesoro,99,Otras Asistencias Financieras,6340973.916698,2611060.224083,0.0,0.0,0.0,0.0,2026-09-15
