province,source,sheet,year,period_type,period,category,value_millions,category_normalized
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,917.2811,Ley Nº 24.464 | FO.NA.VI.
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,674.5811,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,395.6287909688865,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,143135.51247918454,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,143137.29577918455,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),148137.17355301516,Total | (1) + (2)
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),147209.11083001515,Total | Recursos | Origen Nacional | (1)
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,1.7833,Transfer. | De Servicios | Ley | Nº 24.049
Catamarca,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,434.5019,Vialidad | Provincial
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,116821.804,CFI | Neta
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),4795.482333999999,Compensación Consenso Fiscal
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,15012.857578443254,Financiamiento Educativo
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,414.2875,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1113.6343,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,1541.8762,Ley Nº 24.464 | FO.NA.VI.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,814.5288,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,131834.66157844325,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,131836.44487844326,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),141248.8170124433,Total | (1) + (2)
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),136453.3346784433,Total | Recursos | Origen Nacional | (1)
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,1.7833,Transfer. | De Servicios | Ley | Nº 24.049
Catamarca,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,730.363,Vialidad | Provincial
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,103945.7099,CFI | Neta
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),4928.062723,Compensación Consenso Fiscal
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,422.84461000017154,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,596.77528143633,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,16442.653538294984,Financiamiento Educativo
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,2.2,Fondo | Compens. | de | Desequilib.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,409.1794,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,538.2228,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,1522.8652,Ley Nº 24.464 | FO.NA.VI.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,770.4,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,819.805053451667,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,120388.36343829498,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,120390.14673829498,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),131121.85950618313,Total | (1) + (2)
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),126193.79678318312,Total | Recursos | Origen Nacional | (1)
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,1.7833,Transfer. | De Servicios | Ley | Nº 24.049
Catamarca,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,721.3576999999999,Vialidad | Provincial
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,356039.1486,CFI | Neta
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),10651.607780000002,Compensación Consenso Fiscal
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,734.6261220104443,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,892.6343292877543,F.E.D.E.I.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,39319.3889,Financiamiento Educativo
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,6.6,Fondo | Compens. | de | Desequilib.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,0.0,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,1069.9316,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,2445.374,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 23.966 | Art. 30,0.0,Ley Nº 23.966 | Art. 30
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Ley Nº 24.464 | FO.NA.VI.,3982.0225,Ley Nº 24.464 | FO.NA.VI.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,2259.5099,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,1215.4339,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,395358.5375,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Subtotal,395363.8874,Subtotal
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | (1) + (2),420507.85013129824,Total | (1) + (2)
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Total | Recursos | Origen Nacional | (1),409856.2423512982,Total | Recursos | Origen Nacional | (1)
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Transfer. | De Servicios | Ley | Nº 24.049,5.3499,Transfer. | De Servicios | Ley | Nº 24.049
Catamarca,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Vialidad | Provincial,1886.2226,Vialidad | Provincial
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,C.F.I. | Neta De | Ley Nº 26.075,240351.7063,CFI | Neta
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),8201.125443,Compensación Consenso Fiscal
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,278.15506167626785,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,F.E.D.E.I.,263.9498768661234,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Financ. | Educativo | Ley Nº 26.075,18893.73232661226,Financiamiento Educativo
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Fondo | Compens. | de | Desequilib.,0.5,Fondo | Compens. | de | Desequilib.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,1597.7042,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,446.3929,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,1437.2089,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 23.966 | Art. 30,129.3024,Ley Nº 23.966 | Art. 30
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Ley Nº 24.464 | FO.NA.VI.,2009.2824,Ley Nº 24.464 | FO.NA.VI.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1221.7902,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,372.954596571179,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,259245.43862661227,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Subtotal,259248.23862661223,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | (1) + (2),275773.71090472577,Total | (1) + (2)
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Total | Recursos | Origen Nacional | (1),267572.5854617258,Total | Recursos | Origen Nacional | (1)
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Transfer. | De Servicios | Ley | Nº 24.049,2.8,Transfer. | De Servicios | Ley | Nº 24.049
Chaco,informacion_consolidada_2026_0.xlsx,enero,2026,month,2026-01,Vialidad | Provincial,567.1063,Vialidad | Provincial
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,C.F.I. | Neta De | Ley Nº 26.075,202707.6114,CFI | Neta
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),7029.536093999999,Compensación Consenso Fiscal
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,F.E.D.E.I.,0.0,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Financ. | Educativo | Ley Nº 26.075,36069.85262353251,Financiamiento Educativo
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Fondo | Compens. | de | Desequilib.,0.5,Fondo | Compens. | de | Desequilib.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,1390.3889,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,750.3507,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,2017.0019,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 23.966 | Art. 30,181.465,Ley Nº 23.966 | Art. 30
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Ley Nº 24.464 | FO.NA.VI.,3377.4432,Ley Nº 24.464 | FO.NA.VI.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1475.2614,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,0.0,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,238777.4640235325,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Subtotal,238780.2640235325,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | (1) + (2),255955.4716175325,Total | (1) + (2)
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Total | Recursos | Origen Nacional | (1),248925.9355235325,Total | Recursos | Origen Nacional | (1)
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Transfer. | De Servicios | Ley | Nº 24.049,2.8,Transfer. | De Servicios | Ley | Nº 24.049
Chaco,informacion_consolidada_2026_0.xlsx,febrero,2026,month,2026-02,Vialidad | Provincial,953.2604,Vialidad | Provincial
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,C.F.I. | Neta De | Ley Nº 26.075,178540.98030000002,CFI | Neta
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),8201.125443,Compensación Consenso Fiscal
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,377.239714504568,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,F.E.D.E.I.,532.4115087857962,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Financ. | Educativo | Ley Nº 26.075,39505.0766829165,Financiamiento Educativo
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Fondo | Compens. | de | Desequilib.,0.5,Fondo | Compens. | de | Desequilib.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2,1426.9006000000002,I.V.A. | Ley Nº 23.966 | Art. 5 | Punto 2
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.,741.099,Impuesto a los Combustibles Líquidos | Ley Nº 23.966 y Nº 24.699 | Obras de | Infraestr.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906,0.0,Impuesto s/ | Los Activos | Fdo. Educ. | Ley Nº 23.906
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699,974.8232,Impuesto sobre los | Bienes Personales | Ley | Nº 24.699
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 23.966 | Art. 30,87.7026,Ley Nº 23.966 | Art. 30
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Ley Nº 24.464 | FO.NA.VI.,3335.7999,Ley Nº 24.464 | FO.NA.VI.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A,1395.3358,Reg.Simplif. | P/Peq.Contrib. | Ley Nº 24.977 | Aart. 59 Inc. A
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.,752.2841905298009,Régimen de la Energía Eléctrica | L E Y Nº 2 4 . 0 6 5 | Fdo. P/Comp. | Tarifa Elect.
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,218046.0569829165,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Subtotal,218048.8569829165,Subtotal
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | (1) + (2),236815.58583973668,Total | (1) + (2)
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Total | Recursos | Origen Nacional | (1),228614.4603967367,Total | Recursos | Origen Nacional | (1)
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Transfer. | De Servicios | Ley | Nº 24.049,2.8,Transfer. | De Servicios | Ley | Nº 24.049
Chaco,informacion_consolidada_2026_0.xlsx,marzo,2026,month,2026-03,Vialidad | Provincial,941.5069,Vialidad | Provincial
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,C.F.I. | Neta De | Ley Nº 26.075,621600.298,CFI | Neta
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Compensación | Consenso Fiscal | II. a y b; II. d y e | (2),23431.78698,Compensación Consenso Fiscal
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,655.3947761808358,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,F.E.D.E.I.,796.3613856519195,F.E.D.E.I.
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Financ. | Educativo | Ley Nº 26.075,94468.6616,Financiamiento Educativo
Chaco,informacion_consolidada_2026_0.xlsx,CONS,2026,consolidated,CONS,Fondo | Compens. | de | Desequilib.,1.5,Fondo | Compens. | de | Desequilib.
