province,source,year,period_type,period,tax,value_millions
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,215552.49317341
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,11714.728951030002
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,778.52975217
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,21755.749329029997
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,466.8
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,245312.28762664998
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,13381.42557732
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,846.15458356
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,23274.96144033
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,255.15
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,251381.30739266
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,8916.75408239
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,934.3713248000001
Santa Fe,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,23855.53281894
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,595.72286411
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,19136.85149369
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,713.41776613
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,202.99764545
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,2089.90696596
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,410.00332035
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,17031.96587843
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,726.00956691
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,193.51739086999999
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,2423.81832117
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,499.69272637
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,17048.15225946
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,6373.5846732
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,139.64569792
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,1758.01197796
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,614.32215222
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,18988.35446499
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,3588.66810219
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,240.2298741
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,2125.34741862
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,3266.92608579
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,19855.22441585
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,4611.33363803
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,135.99400491
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,2563.82906499
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,2867.88610165
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,23250.68903212
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,5202.74397452
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,239.91041766
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,2317.65363435
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-07,Automotores,1500.66789947
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-07,Iibb,25196.29846475
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-07,Inmobiliario,3337.46609383
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-07,Otros,188.01710025999998
Santiago del Estero,top_mensual_2026_12.xlsx,2026,month,2026-07,Sellos,2908.6070792699998
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,15966.19701576
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,1.17533649
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,12658.17054027
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,1996.8372934200002
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,16443.89394078
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,0.13771082
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,11296.94284214
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,2070.76905243
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,14093.73017264
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,0.23700026999999999
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,11404.53498678
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,1857.54927416
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,16785.53509968
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,0.28018156
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,13850.75067786
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,2012.4578589300002
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,14835.389293350001
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,0.17253475
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,11881.2996287
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,2163.85968226
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,0.0
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,15456.10014089
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,0.31500399
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,11865.6394311
Tierra del Fuego,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,1974.15289389
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-01,Automotores,6026.384727
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-01,Iibb,88016.266692
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-01,Inmobiliario,2065.304041
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-01,Otros,4864.809992
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-01,Sellos,12526.253979
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-02,Automotores,3264.893073
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-02,Iibb,80312.845553
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-02,Inmobiliario,848.614857
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-02,Otros,3948.8277169999997
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-02,Sellos,10843.025987
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-03,Automotores,3424.928767999999
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-03,Iibb,77702.76788099999
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-03,Inmobiliario,897.6709530000003
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-03,Otros,4358.120505
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-03,Sellos,11356.826518
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-04,Automotores,3670.754961
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-04,Iibb,87642.341485
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-04,Inmobiliario,983.641066
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-04,Otros,4147.561822000001
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-04,Sellos,11278.111937
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-05,Automotores,3786.354976
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-05,Iibb,89826.6031
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-05,Inmobiliario,887.404124
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-05,Otros,4143.2432499999995
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-05,Sellos,11802.915779
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-06,Automotores,4169.639272
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-06,Iibb,93217.063111
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-06,Inmobiliario,936.217503
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-06,Otros,4960.881758
Tucumán,top_mensual_2026_12.xlsx,2026,month,2026-06,Sellos,11895.28117
