province,source,year,period_type,period,tax,value_millions
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,16500.720349046427
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,175581.43029078082
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,5282.769971149468
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,15278.030619447223
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,21074.087923366085
San Juan,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,233717.03915379004
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Automotores,8866.086291639998
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Ingresos Brutos,60688.94536478
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Inmobiliario,6250.102860340001
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Otros,608.6921237399998
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Sellos,6919.796679486997
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Total,83333.62331998699
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Automotores,11743.908769
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Ingresos Brutos,124057.873776
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Inmobiliario,8440.02023
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Otros,3161.260458
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Sellos,14359.623989
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Total,161762.687222
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,16096.805922029997
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,195297.5009604
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,10389.660421759996
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,574.82572245
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,22638.44712588
San Luis,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,244997.24015252
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Automotores,0.0
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Ingresos Brutos,83011.81199129033
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Inmobiliario,4.35081184640847
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Otros,9.05072483186908
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Sellos,9244.795446031392
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Total,92270.008974
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Automotores,0.0
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Ingresos Brutos,165049.46824909712
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Inmobiliario,5.67214097820887
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Otros,30.43908739883483
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Sellos,18444.050119525877
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Total,183529.62959700005
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,0.0
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,249195.58631065965
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,6.9273692414414905
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,39.01098876741885
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,28488.567318101606
Santa Cruz,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,277730.0919867701
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Automotores,3254.82453438
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Ingresos Brutos,40794.798516170005
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Inmobiliario,2481.66085508
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Otros,460.71615510999993
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Sellos,4198.50054909
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Total,51190.50060982999
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Automotores,7225.66209423
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Ingresos Brutos,86909.76581879999
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Inmobiliario,13718.10569272
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Otros,1194.39754929
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Sellos,9951.76453863
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Total,118999.69569367
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,10214.17209423
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,138458.6858188
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,19563.70569272
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,1621.07754929
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,17847.78453863
Santiago del Estero,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,187705.42569367
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Automotores,0.0
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Ingresos Brutos,35170.9420078
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Inmobiliario,2.3983166400000004
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Otros,27406.3394281
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Sellos,5047.55110649
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Total,67627.23085903
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Automotores,0.0
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Ingresos Brutos,72491.53464923053
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Inmobiliario,2.5550990231811808
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Otros,58474.04131332174
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Sellos,9989.7989443246
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Total,140957.93000590004
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,0.0
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,114840.16290229053
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,2.8098059931811807
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,91660.06519097173
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,15600.908446824602
Tierra del Fuego,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,222103.94634608005
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Automotores,10687.894
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Ingresos Brutos,195463.49
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Inmobiliario,3052.095
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Otros,7448.316000000001
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Sellos,25214.804
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q1,Total,241866.599
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Automotores,19434.755
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Ingresos Brutos,414136.778
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Inmobiliario,5350.297
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Otros,17956.909
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Sellos,55811.706000000006
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q2_YTD,Total,512690.445
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Automotores,28994.998000000003
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Ingresos Brutos,653281.546
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Inmobiliario,7889.454
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Otros,29135.346
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Sellos,88134.781
Tucumán,top_trim_2025_3.xlsx,2025,trim,2025-Q3_YTD,Total,807436.125
